id,dateAdded,dateUpdated,name,asins,brand,categories,primaryCategories,imageURLs,keys,manufacturer,manufacturerNumber,reviews.date,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.username
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2014-11-16T00:00:00.000Z,"2017-07-07T00:00:00Z,2018-05-28T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z,2017-03-31T00:00:00Z",,TRUE,,72,4,"http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D67,https://reviews.bestbuy.com/3545/9302088/reviews.htm%2525252525253Fformat%2525252525253Dembedded%25252525252526page%2525252525253D73","I am a big fan of e-readers. I prefer the e-ink screens over tablet screen when reading books. I decided to pick up the new Kindle Voyage. Here are my thoughts.First, the Kindle is much sleeker and lighter than the Paperwhite model. It's very easy to hold for a long length of time without getting tired.Secondly, the addition of the page turn buttons is a welcomed addition. The buttons make it so easy to hold the Kindle with one hand and turn pages.Lastly the screen. I marked off a star because I had to return my first Voyage directly to Amazon because the top half of the screen had a yellow tint to it that was very distracting while reading. The replacement Kindle Voyage that I received had a perfect screen and the 300 ppi looks amazing. That being said, Amazon needs to really focus on quality control because I've read that the yellow tint on the screen is a common issue. If you're spending $200 for an e-reader, then the screen should be perfect. Especially since this is the 3rd generation of the lighted screens for the e-readers.If you're an avid reader, then the Kindle Voyage would be a worthy upgrade to make. If you're a casual reader who has a Paperwhite, you're probably okay with what you have.",Excellent e-reader,Cooper25
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2016-02-26T00:00:00.000Z,"2017-07-07T00:00:00Z,2018-05-28T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",,TRUE,,0,5,"https://reviews.bestbuy.com/3545/9302088/reviews.htm%2525252525253Fformat%2525252525253Dembedded%25252525252526page%2525252525253D35,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D29,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D28","I purchased this Kindle because I wanted the buttons on the side -- I prefer to hold my e-reader in just my left hand and it's hard to turn pages by screen press only. I love this so far! It's an upgrade from my Nook because it's so much easier to borrow books from the library! I've never used a Paperwhite so I can't speak as to how it's better, other than it has the side-press buttons (which was worth it to me).",Excellent e-reader,jessamaybe
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2014-12-31T00:00:00.000Z,"2017-07-07T00:00:00Z,2018-05-28T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",,TRUE,,4,5,"http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D65,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D64,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D62,https://reviews.bestbuy.com/3545/9302088/reviews.htm%2525252525253Fformat%2525252525253Dembedded%25252525252526page%2525252525253D70",Couldn't be happier with this latest Kindle e-reader! Love being able to turn pages by pushing a button and the bright uniform lighting! It's a big step up from my first generation paperweight!,Excellent ereader,Adrian
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2016-06-06T00:00:00.000Z,"2017-07-07T00:00:00Z,2018-05-28T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",,TRUE,,0,5,"https://reviews.bestbuy.com/3545/9302088/reviews.htm%2525252525253Fformat%2525252525253Dembedded%25252525252526page%2525252525253D29,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D23","Lightweight, bright screen, adequate capacity, great battery life. The perfect stand alone eReader.",Excellent eReader,Don90064
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2015-07-29T00:00:00.000Z,"2017-07-07T00:00:00Z,2018-05-28T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D43,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D44,https://reviews.bestbuy.com/3545/9302088/reviews.htm%2525252525253Fformat%2525252525253Dembedded%25252525252526page%2525252525253D50,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D45",Perhaps the best ereader made until now. Fantastic reading experience.,Excellent ereader,Anonymous
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2016-02-27T00:00:00.000Z,"2017-07-07T00:00:00Z,2018-05-28T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",,TRUE,,2,5,"http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D30,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D29,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D27,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D28,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D26",Reading on the voyage is such a pleasure. Its so much more convenient than carrying around an actual book. I love that I can read in bed without disturbing my partner. The backlight makes reading a pleasure whether in the dark or outside in the sun. Truly well worth the price if you are a serious reader. I love having several books available so I never run out of reading material while at the doctors or on a plane......,Excellent ereader,Deligal
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2017-09-23T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,https://reviews.bestbuy.com/3545/9302088/reviews.htm%2525252525253Fformat%2525252525253Dembedded%25252525252526page%2525252525253D4,"This is my second Kindle Voyage. I dropped the first one and broke the glass screen, so I bought a new one. I highly recommend the Voyage but also recommend buying a good protective cover and an extended warranty. ;-)",Excellent eReader,Fishingscotsman
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2016-04-17T00:00:00.000Z,"2017-07-07T00:00:00Z,2018-05-28T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",,TRUE,,0,5,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D24,Hands down this is the best ereader that you can buy...,Excellent ereader!!!,ballgame22
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2015-04-24T00:00:00.000Z,"2017-07-07T00:00:00Z,2018-05-28T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",,TRUE,,8,4,"http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D54,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D51","The voyage is a great e reader for the avid reader. It's not a tablet so don't expect features of an internet tablet. However the auto-adjust backlight feature & minimal flash between pages makes it ideal for readers. This version includes the vocabulary builder, which I find myself using a lot nowadays. However, I'm not sure why it's more expensive than the paperwhite. That's the one I actually wanted but my local store was out of stock. I thought it included the 3g so you can download even when away from wifi but it doesn't. So that's why I'm confused on the price difference. The overall feel of it is fine. Not a lot thinner than the original. I keep mine in a case and whenever it goes idle I have to take it out of the case just to press the power button, which is pretty inconvenient. Oh and it freezes when charging which made me extremely nervous the first time because I thought it was broken but I just held the power button for like ten seconds and it was fine... other than those very minor complaints,I love it. I find myself reading way more than watching tv these days so that's always a plus!",Excellent for avid readers,corimaysss
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2014-11-05T00:00:00.000Z,"2017-07-07T00:00:00Z,2018-05-28T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z,2017-03-31T00:00:00Z",,TRUE,,0,5,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D65,As usual Amazon does it again. Fabulous ereader. Love the auto adjustment of the on board light!,Excellent Product,mamy
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2016-09-09T00:00:00.000Z,"2017-07-07T00:00:00Z,2018-05-28T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",,TRUE,,0,5,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D15,I thoroughly enjoy the product it is really great and the best ever build by any company.,Excellent Product,Sunn
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2016-12-31T00:00:00.000Z,"2017-07-07T00:00:00Z,2018-05-28T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D5,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D6","This is third Kindle product and the size, battery life and readability have improved with each new generation. Very happy with product and will continue to purchase in the future as new versions become available.",excellent product for books,Gary
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,"https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,https://www.barcodable.com/images/barcode/0848719040104.png","amazon/b00ioy8xwq,848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680,amazonkindlevoyage64gbblack/9302088",Amazon,53-002680,2016-11-16T00:00:00.000Z,"2017-07-07T00:00:00Z,2018-05-28T00:00:00Z,2017-04-26T00:00:00Z,2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-08-02T00:00:00Z,2017-08-31T00:00:00Z",,TRUE,,0,5,"https://reviews.bestbuy.com/3545/9302088/reviews.htm%2525252525253Fformat%2525252525253Dembedded%25252525252526page%2525252525253D16,http://reviews.bestbuy.com/3545/9302088/reviews.htm%25252525253Fformat%25252525253Dembedded%252525252526page%25252525253D12",Much better resolution than previous version and easier to use!,Excellent Product!,JCN57
